token_,count
('roy', 'france'),22
('roys', 'france'),14
('homme', 'lige'),13
('sujet', 'naturel'),10
('hommage', 'lige'),10
('empereur', 'charles'),10
('prince', 'souverain'),8
('lige', 'pape'),6
('seigneur', 'feodal'),5
('roy', 'louis'),5
('philippe', 'valois'),5
('couronne', 'france'),5
('couronne', 'imperiale'),5
('royaumes', 'naples'),5
('princes', 'chrestiens'),5
('tiennent', 'foy'),4
('fans', 'fraude'),4
('pape', 'innocent'),4
('àla', 'charge'),4
('duc', 'milan'),4
('eglife', 'rome'),4
('louis', 'bauieres'),4
('vaffal', 'fimple'),3
('vaffal', 'lige'),3
('fans', 'vouloir'),3
('eglife', 'romaine'),3
('iean', 'roy'),3
('ducs', 'bretaigne'),3
('hommes', 'liges'),3
('ducs', 'normandie'),3
('naturel', 'roy'),3
('roy', 'charles'),3
('faire', 'hommage'),3
('hommage', 'procureur'),3
('roy', 'philippe'),3
('couróne', 'france'),3
('charles', 'france'),3
('regiftre', 'vatican'),3
('roys', 'naples'),3
('alphons', 'roy'),3
('pape', 'clemét'),3
('alliance', 'entre'),3
('seigneur', 'naturel'),3
('quant', 'royaume'),3
('bien', 'certain'),3
('cas', 'pareil'),3
('royaume', 'castille'),3
('trefor', 'france'),3
('quant', 'duc'),3
('encores', 'prefent'),3
('duc', 'florence'),3
('enfans', 'lothaire'),3
('duché', 'lorraine'),3
('fief', 'imperial'),3
('lettres', 'patentes'),3
('chambrier', 'pape'),3
('parle', 'clergé'),3
('toute', 'puissance'),3
('roys', 'tributaires'),3
