token_,count
('cy', 'dessus'),23
('puissance', 'commander'),21
('conseil', 'privé'),17
('quelques', 'uns'),15
('cas', 'pareil'),12
('doit', 'estre'),12
('prince', 'souverain'),12
('ains', 'aussi'),11
('non', 'seulement'),10
('voix', 'deliberative'),10
('parlement', 'paris'),10
('bien', 'souvent'),9
('quand', 'question'),9
('lettres', 'iustice'),9
('menu', 'peuple'),8
('estat', 'populaire'),8
('puissance', 'faire'),8
('doit', 'faire'),8
('charge', 'publique'),8
('quatre', 'cens'),8
('tribun', 'peuple'),8
('lettres', 'patentes'),8
('faire', 'guerre'),8
('magistrat', 'doit'),8
('passer', 'outre'),8
('toute', 'republique'),7
('advis', 'senat'),7
('ains', 'seulement'),7
('peu', 'peu'),7
('beaucoup', 'moins'),7
('estats', 'populaires'),6
('republiques', 'populaires'),6
('ioint', 'aussi'),6
('conseil', 'particulier'),6
('tite', 'liue'),6
('cours', 'souveraines'),6
('aussi', 'voit'),6
('dira', 'quelqu'),6
('toute', 'puissance'),6
('personnes', 'publiques'),6
('pouuoir', 'commander'),6
('sous', 'puissance'),6
('rien', 'faire'),6
('tribuns', 'peuple'),6
('puissance', 'magistrats'),6
('loy', 'dieu'),6
('grand', 'preuoft'),6
('quand', 'dy'),5
('senat', 'romain'),5
('grand', 'conseil'),5
('quelque', 'chose'),5
('requeste', 'peuple'),5
('peuple', 'romain'),5
('charge', 'ordinaire'),5
('charges', 'publiques'),5
('mort', 'prince'),5
('puissance', 'condamner'),5
('bien', 'certain'),5
('grands', 'estats'),5
('nom', 'collectif'),5
('magistrats', 'fuperieurs'),5
('auons', 'cy'),5
('estats', 'peuple'),5
('causes', 'civiles'),5
('parle', 'moyen'),4
('cinq', 'ans'),4
('cens', 'senateurs'),4
('trois', 'cens'),4
('anciens', 'grecs'),4
('outre', 'senat'),4
('privé', 'conseil'),4
('commeil', 'faifoit'),4
('conseil', 'estroit'),4
('outre', 'cela'),4
('conseil', 'dix'),4
('parle', 'peuple'),4
('prendre', 'cognoiflance'),4
('puissance', 'comander'),4
('monstré', 'cy'),4
('decret', 'senat'),4
('aucune', 'puissance'),4
('veut', 'dire'),4
('moindres', 'magistrats'),4
('bien', 'fort'),4
('personne', 'publique'),4
('anciens', 'pontifes'),4
('edit', 'expres'),4
('aussi', 'bien'),4
('come', 'auons'),4
('donner', 'bataille'),4
('lettres', 'commandement'),4
('parlemét', 'paris'),4
('puissance', 'com'),4
('trois', 'fortes'),4
('auons', 'monstré'),4
('mettre', 'prifon'),4
('pouuons', 'dire'),4
('certains', 'citoyens'),4
('contre', 'loy'),4
('mettre', 'mort'),4
('princes', 'souverains'),4
('puissance', 'souveraine'),4
('parlement', 'bourdeaux'),4
('premier', 'lieu'),3
('ence', 'royaume'),3
('empereur', 'charles'),3
('comment', 'feroit'),3
('bien', 'cognoiftre'),3
('bonne', 'opinion'),3
('estre', 'bien'),3
('entree', 'senat'),3
('plein', 'senat'),3
('faut', 'donc'),3
('empereur', 'augufte'),3
('quant', 'nombre'),3
('bien', 'vray'),3
('fix', 'cens'),3
('affaires', 'fecrettes'),3
('ad', 'senatum'),3
('conseil', 'sept'),3
('cas', 'femblable'),3
('pourquoy', 'ciceron'),3
('causes', 'publiques'),3
('està', 'fcauoir'),3
('voila', 'quant'),3
('vaut', 'beaucoup'),3
('republique', 'foit'),3
('magistrats', 'ordinaires'),3
('question', 'vie'),3
('magistrats', 'puissance'),3
('peine', 'deleze'),3
('deleze', 'maicfté'),3
('mieux', 'gardé'),3
('bon', 'fembloit'),3
('rien', 'commander'),3
('decrets', 'senat'),3
('loix', 'facrees'),3
('difcipline', 'militaire'),3
('està', 'dire'),3
('peu', 'ple'),3
('tire', 'foy'),3
('fix', 'mois'),3
('uns', 'puissance'),3
('choses', 'diuines'),3
('quelque', 'charge'),3
('iugement', 'public'),3
('commiflaires', 'deputez'),3
('trait', 'perpetuel'),3
('entend', 'aussi'),3
('quelque', 'forte'),3
('ferons', 'iugement'),3
('chose', 'entiere'),3
('deputez', 'souverain'),3
('paller', 'outre'),3
('estat', 'romains'),3
('quand', 'va'),3
('foit', 'prince'),3
('chose', 'foit'),3
('peust', 'faire'),3
('peuuent', 'faire'),3
('commeil', 'iugé'),3
('iugé', 'arrest'),3
('arrest', 'parlement'),3
('quoy', 'plusieurs'),3
('roy', 'françois'),3
('permis', 'magistrats'),3
('faire', 'adiourner'),3
('gouuerneurs', 'prouince'),3
('personne', 'magistrats'),3
('gouuerneurs', 'prouinces'),3
('parle', 'mot'),3
('gouuerneurs', 'pays'),3
('ains', 'contraire'),3
('estats', 'aristocratiques'),3
('moindre', 'partie'),3
('pris', 'fort'),3
('mandemens', 'prince'),3
('faire', 'mourir'),3
('cy', 'deuant'),3
('loix', 'humaines'),3
('doit', 'executer'),3
('remonftrances', 'prince'),3
('sous', 'vmbre'),3
('long', 'temps'),3
('commis', 'personne'),3
('faire', 'iustice'),3
('alors', 'mesmes'),3
('enuers', 'sujets'),3
('prendre', 'garde'),3
('entre', 'plusieurs'),3
('parle', 'magistrat'),3
('approcher', 'cour'),3
('magistrats', 'inferieurs'),3
('egal', 'puissance'),3
('magistrats', 'egaux'),3
('egaux', 'puissance'),3
('plusieurs', 'lieux'),3
('college', 'magistrats'),3
('magistrat', 'inferieur'),3
('roy', 'henry'),3
('plusieurs', 'familles'),3
('plusieurs', 'colleges'),3
('colleges', 'luges'),3
