Readability,89.73
,
word,count
!&,1
!',1
"!,",1
!-,1
!.,1
!:,1
!’,1
"""""",1
"""'",1
""",",1
""".",1
""":",1
"""?",1
"""?**",1
#'#,1
"#,",1
#-,1
#.,1
#/°,1
#},1
$$,1
$&,1
$';,1
"$,",1
$-,1
$.,1
"$.,,",1
$:,1
$;,1
$^,1
$£,1
$»,1
%;,1
&!:,1
&&,1
&',1
&),1
&*,1
"&,",1
"&,&",1
"&,,",1
&-,1
&.,1
&.&,1
"&.,",1
&..,1
&/.:,1
&:,1
"&:,",1
&;,1
&?,1
"&|$,",1
&£,1
"&£,",1
'!,1
"'""",1
"'""«",1
'#,1
'&,1
'',1
'),1
'*,1
'*.,1
"',",1
'-,1
':,1
';,1
'?,1
'@,1
'^,1
'£,1
'«,1
($,1
(&,1
(',1
(**.,1
"(,",1
(-,1
(-(,1
(.,1
(:,1
"(^,",1
({,1
(—,1
(——,1
)!,1
)&,1
)',1
"),",1
).,1
);,1
)|,1
*$,1
*',1
**,1
***,1
**.,1
"*,",1
"*,&",1
*-,1
*.,1
*.$,1
*.&.,1
*..,1
*:,1
*;,1
*?,1
*?*,1
*?^*-,1
*^,1
*»,1
*—,1
*‘,1
"+""",1
+),1
"+,",1
+.,1
+:,1
+],1
+},1
",!",1
",""",1
",""?",1
",&",1
",&-",1
",'",1
",(",1
",)",1
",*",1
",,",1
",,,",1
",,.",1
",-",1
",.",1
",.&",1
",..",1
",/",1
",/..",1
",:",1
",;",1
",;&",1
",>",1
",@",1
",]",1
",£",1
",»",1
",».",1
",”",1
",€",1
"-""",1
"-""**""",1
-$,1
-&,1
-',1
-(,1
-*,1
"-,",1
--,1
---,1
--:,1
--;,1
-.,1
-/,1
-:,1
-:;,1
-|,1
-—,1
-—.,1
-—],1
-”,1
-….,1
-€-,1
.!,1
".""",1
".#,",1
.$,1
.%,1
.&,1
.',1
.(,1
.),1
.*,1
".,",1
".,.",1
.-,1
..,1
..*,1
...,1
"...,",1
....,1
...;,1
..:,1
./,1
.:,1
.:.,1
.;,1
".;,",1
.<'’,1
.?,1
.[,1
.],1
.].,1
.|,1
.£,1
.«,1
.»,1
.—,1
.”,1
.”.,1
.….,1
.….….,1
/!,1
"/""",1
/',1
/.,1
/..,1
/:,1
/»,1
":""",1
:$,1
:&,1
:&-,1
:',1
:(,1
:*,1
":,",1
:-,1
:.,1
:..,1
:.:,1
:/,1
::,1
::-,1
:::,1
:;,1
:?,1
:@,1
:],1
:^,1
:||,1
:«,1
:«.,1
:»,1
;!,1
;&,1
;',1
;),1
;*,1
";,",1
;.,1
;..,1
;/,1
;:,1
;:&,1
;::,1
;;,1
;[,1
;—,1
"<,",1
<<,1
<@,1
"=,",1
=-,1
=.,1
==,1
===,1
>.,1
>.»,1
>»,1
"?""",1
?',1
"?,",1
"?,'?",1
?-,1
?.,1
?:,1
?;,1
??,1
?»,1
@&,1
"@,",1
@;,1
[',1
[+,1
[-,1
[:,1
[],1
[^,1
[|,1
[°,1
\/,1
]*,1
"],",1
].,1
^!,1
"^""",1
"^""*",1
"^""^",1
^*,1
^*^,1
"^,",1
^-,1
^-^,1
^.,1
^...,1
^/,1
^:,1
^;,1
^?,1
^^,1
"^^""",1
^^.,1
^»,1
^—,1
__sxcrrion,1
_en,1
_fté,1
_gante,1
_grccque,1
aa,1
aaa,1
aaaoiozic,1
aabondanee,1
aac,1
aacra,1
aad,1
aadc,1
aaegeovixh,1
aaftrifle,1
aagc,1
aage,1
aagleterre,1
aagées,1
aaiffanee,1
aaiourd,1
aam,1
aamandé,1
aambant,1
aambe,1
aamboyent,1
aanh,1
aappelle,1
aarrefté,1
aat,1
aatleu,1
aatresà,1
aau,1
aaucune,1
aauicécs,1
aaunldel,1
aautant,1
aautimee,1
aav,1
aavrsvm,1
aaxjpoy,1
aaà,1
aaïfkrit,1
ab,1
abaftardic,1
abai,1
abaiffé,1
abailffent,1
abaili,1
abaitfez,1
abaitle,1
aban,1
abandonna,1
abandonnatt,1
abandonne,1
abandonnee,1
abandonnent,1
abandonnentis,1
abandonner,1
abandonnoi,1
abandonné,1
abandonnée,1
abandonnées,1
abandonoit,1
abandóné,1
abandônez,1
abat,1
abbaitfée,1
abbat,1
abbatu,1
abbreuc,1
abbreuce,1
abbreuer,1
abbreuue,1
abbreuuée,1
abbreuée,1
abcille,1
abeaucoup,1
abeille,1
abeilles,1
aben,1
abf,1
abfarde,1
abfenee,1
abfix,1
abfolué,1
abfre,1
abfsent,1
abftenir,1
abftraéts,1
abfuide,1
abfur,1
abfurde,1
abfurdes,1
abfurdi,1
abfurdice,1
abfurdicez,1
abfurdicé,1
abfurdicés,1
abfurditez,1
abfurdité,1
abfynthe,1
abfürditez,1
abiathar,1
abicá,1
