token_,count
('', 'an', ''),70
('', 'argent', ''),58
('', 'estat', 'populaire'),56
('', '', 'autant'),46
('estat', 'populaire', ''),39
('', 'sixiesme', ''),24
('', '', 'pourquoy'),23
('', 'angleterre', ''),23
('', 'p', ''),22
('', 'honneur', ''),19
('', 'almaigne', ''),16
('', 'com', ''),15
('', 'equité', ''),15
('mil', 'liures', ''),14
('', 'hongrie', ''),14
('menu', 'peuple', ''),12
('', 'italie', ''),11
('', 'afin', ''),11
('', 'difant', ''),11
('an', '', 'p'),11
('', 'em', ''),10
('gens', 'bien', ''),10
('roy', 'françois', ''),10
('', 'efpaigne', ''),10
('mil', 'efcus', ''),10
('quel', '', 'estat'),10
('', 'aduis', ''),10
('', 'autruy', ''),10
('', 'ariftote', ''),9
('grand', 'nombre', ''),9
('', 'athenes', ''),9
('', 'ble', ''),9
('', 'icelle', ''),9
('', 'bien', 'fouuent'),9
('', '', 'argét'),9
('', '', 'eftà'),9
('', 'affin', ''),9
('gentils', '', 'hommes'),9
('', 'carats', ''),9
('proportion', 'geometrique', ''),9
('iuftice', 'harmonique', ''),9
('', '', 'ayt'),8
('', 'im', ''),8
('mil', 'cinq', 'cens'),8
('cy', 'deuant', ''),8
('citoyens', '', ''),8
('', 'estat', 'finances'),8
('', 'eftar', ''),8
('', 'bles', ''),8
('', 'nes', ''),8
('cens', 'mil', 'efcus'),8
('', 'res', ''),8
('roy', 'france', ''),8
('guerres', 'ciuiles', ''),8
('forme', 'republique', ''),8
('', 'cas', 'pareil'),8
('', 'non', 'feulement'),7
('', 'ccc', ''),7
('', 'marchans', ''),7
('', 'plutarque', ''),7
('', 'for', ''),7
('', 'egypte', ''),7
('', 'quin', ''),7
('', 'iacoit', ''),7
('cens', 'mil', 'liures'),7
('', 'no', ''),7
('', 'ages', ''),7
('estats', 'populaires', ''),7
('pieces', 'marc', ''),7
('', 'vertueux', ''),7
('', 'estat', 'ariftocratique'),7
('', '', 'annee'),6
('an', '', 'ccc'),6
('', 'ques', ''),6
('', 'fieft', ''),6
('fonds', 'finances', ''),6
('', 'celte', 'caufe'),6
('', 'faut', 'donc'),6
('terre', '', ''),6
('princes', 'fang', ''),6
('roy', '', 'angleterre'),6
('', 'iaçoit', ''),6
('', 'empereur', 'charle'),6
('empereur', 'charle', ''),6
('efcus', 'couronne', ''),6
('', '', 'appelloit'),6
('chambre', 'comptes', ''),6
('', 'roy', 'france'),6
('', 'per', ''),6
('', '', 'face'),6
('affaires', '', 'estat'),6
('', 'arragon', ''),6
('puissance', 'souveraine', ''),6
('douze', 'tables', ''),6
('', 'accord', ''),6
('', 'tion', ''),6
('feigneurs', 'ligues', ''),6
('', 'guerres', 'ciuiles'),6
('grands', 'feigneurs', ''),6
('roy', '', 'hongrie'),6
('', 'efle', ''),6
('lieu', '', 'quand'),6
('', 'proportion', 'geometrique'),6
('', 'menu', 'peuple'),6
('proportion', 'arithmetique', ''),6
('', 'cha', ''),5
('', 'celte', 'cause'),5
('', 'vr', ''),5
('', '', 'roit'),5
('', 'trou', ''),5
('quatre', 'cens', 'mil'),5
('cy', 'dessus', ''),5
('', 'parce', 'moyen'),5
('feditions', '', ''),5
('', 'ges', ''),5
('', 'rc', ''),5
('', 'latins', ''),5
('meurs', '', ''),5
('', 'fil', ''),5
('', 'quatre', 'cens'),5
('', 'poffible', ''),5
('cinq', 'cens', 'mil'),5
('mil', 'efcus', 'couronne'),5
('', 'iointauffi', ''),5
('', 'afie', ''),5
('mil', 'ducats', ''),5
('', '', 'extrait'),5
('', '', 'ftoit'),5
('roy', 'charle', ''),5
('', 'fem', ''),5
('', 'caril', 'faut'),5
('', '', 'besoin'),5
('', 'besoin', ''),5
('', '', 'neantmoinsil'),5
('', 'benefices', ''),5
('cy', 'deffus', ''),5
('', 'orleans', ''),5
('carat', '', ''),5
('', 'trois', 'quars'),5
('', 'eftà', 'dire'),5
('cens', 'ans', ''),5
('grains', 'poids', ''),5
('vicieux', '', ''),5
('celte', 'caufe', ''),5
('estat', 'ariftocratique', ''),5
('', 'effe', ''),5
('', 'auftriche', ''),5
('droit', 'fucceflif', ''),5
('plusieurs', 'feigneurs', ''),5
('loüys', 'roy', ''),5
('iuftice', 'arithmetique', ''),5
('proportion', 'harmonique', ''),5
('cinq', 'ans', ''),4
('ceftuy', '', 'là'),4
('aller', 'loing', ''),4
('', '', 'vr'),4
('nombre', 'sujets', ''),4
('', 'orient', ''),4
('cinq', 'cens', 'cinquante'),4
('tite', 'liue', ''),4
('monftré', 'cy', 'deuant'),4
('', 'colleges', ''),4
('', 'feditions', ''),4
('', 'dira', ''),4
('diuine', '', ''),4
('', '', 'plutarque'),4
('', 'dont', ''),4
('commun', '', ''),4
('', 'tres', ''),4
('douceur', '', ''),4
('', '', 'euffent'),4
('', 'non', 'feulemét'),4
('', 'vou', ''),4
('faut', 'donc', ''),4
('', 'durable', ''),4
('mil', 'citoyens', ''),4
('iour', '', ''),4
('maifon', 'roy', ''),4
('', 'cho', ''),4
('', 'ariftocratiques', ''),4
('', 'dignitez', ''),4
('', 'gabelles', ''),4
('', '', 'tres'),4
('royaume', '', 'angleterre'),4
('', 'iln', ''),4
('', 'tailles', ''),4
('', 'fubfides', ''),4
('xx', '', 'liures'),4
('cens', 'foixante', ''),4
('douze', 'fols', ''),4
('bien', 'fouuent', ''),4
('', 'autorité', ''),4
('', 'amitié', ''),4
('bas', 'pays', ''),4
('', 'mi', ''),4
('', 'ouurage', ''),4
('', 'có', ''),4
('millions', 'cinq', 'cens'),4
('foibles', '', ''),4
('trefor', '', 'efpargne'),4
('cinq', 'cent', ''),4
('', 'ter', ''),4
('corps', '', 'colleges'),4
('roys', 'france', ''),4
('', 'icelles', ''),4
('republiques', 'populaires', ''),4
('', 'suede', ''),4
('', '', 'elt'),4
('', 'eftain', ''),4
('', 'metail', ''),4
('deniers', 'fin', ''),4
('deniers', 'douze', 'grains'),4
('douze', 'grains', ''),4
('', 'quoy', 'faifant'),4
('', 'demi', ''),4
('deniers', 'feize', 'grains'),4
('grains', 'fin', ''),4
('', 'auons', 'monftré'),4
('', 'ciceron', ''),4
('', 'forme', 'republique'),4
('dire', '', 'estat'),4
('', 'estat', 'royal'),4
('petit', 'nombre', ''),4
('no', '', 'bles'),4
('', 'euft', 'efté'),4
('degré', '', 'honneur'),4
('loy', 'dieu', ''),4
('effe', '', ''),4
('', '', 'appelloyent'),4
('guerre', 'ciuile', ''),4
('', 'ona', 'veu'),4
('', 'ches', ''),4
('tombe', 'chois', ''),4
('gouuer', '', 'né'),4
('frere', 'aifné', ''),4
('ligne', 'directe', ''),4
('pro', '', 'portion'),4
('iuger', '', 'equité'),4
('', 'iuftice', 'arithmetique'),4
('', 'iuftice', 'harmonique'),4
('charges', 'honnorables', ''),4
('', '', 'gueres'),3
('chofe', 'belle', ''),3
('', 'cinq', 'ans'),3
('edits', '', ''),3
('', 'empereur', 'augufte'),3
('marc', 'antoine', ''),3
('aufhi', '', ''),3
('', 'luftre', ''),3
